id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
11708803,2012-09-23 17:27:00,1347,4816,$60.79,Swipe Transaction,25887,Lehi,UT,84043.0,5814,
11709688,2012-09-23 23:32:00,1069,3922,$49.15,Online Transaction,39021,ONLINE,,,4784,
11710076,2012-09-24 06:50:00,1719,2058,$2.89,Swipe Transaction,75781,Miami,FL,33179.0,5411,
11710499,2012-09-24 08:38:00,1078,225,$-72.00,Swipe Transaction,22204,Wyanet,IL,61379.0,5541,
11711042,2012-09-24 10:49:00,872,4132,$14.04,Swipe Transaction,22204,Gary,IN,46408.0,5541,
11711156,2012-09-24 11:14:00,1538,3206,$244.88,Swipe Transaction,71883,Detroit,MI,48215.0,3405,
11711905,2012-09-24 14:02:00,118,3848,$2.30,Online Transaction,34256,ONLINE,,,7393,
11712082,2012-09-24 14:40:00,1923,2041,$26.17,Swipe Transaction,30928,Clever,MO,65631.0,5541,
11712839,2012-09-24 17:17:00,753,1311,$15.27,Swipe Transaction,98374,Reform,AL,35481.0,5411,
11713114,2012-09-24 18:52:00,1525,1077,$147.90,Swipe Transaction,22690,Harvey,LA,70058.0,4900,
11713119,2012-09-24 18:53:00,1422,4983,$155.00,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,
11713196,2012-09-24 19:15:00,1772,5918,$9.18,Swipe Transaction,96692,Rancho Cucamonga,CA,91730.0,5921,
11713402,2012-09-24 20:31:00,1463,5499,$34.88,Swipe Transaction,33027,Saugerties,NY,12477.0,7832,
11713882,2012-09-25 00:20:00,1552,1218,$100.64,Swipe Transaction,44631,Meridian,ID,83646.0,5411,
11714314,2012-09-25 06:42:00,1439,235,$1.05,Swipe Transaction,14528,New Market,TN,37820.0,5499,
11714387,2012-09-25 06:58:00,1633,5012,$13.63,Swipe Transaction,59935,Mesa,AZ,85202.0,5499,
11714454,2012-09-25 07:10:00,1621,2709,$17.75,Swipe Transaction,83480,San Diego,CA,92129.0,9402,
11714835,2012-09-25 08:24:00,332,253,$30.91,Online Transaction,39021,ONLINE,,,4784,
11714912,2012-09-25 08:38:00,1668,166,$0.74,Swipe Transaction,33427,Danville,NH,3819.0,7542,
11714993,2012-09-25 08:53:00,1411,1069,$61.00,Swipe Transaction,59935,Saint Charles,IL,60174.0,5499,
11715048,2012-09-25 09:06:00,1234,22,$26.36,Online Transaction,16798,ONLINE,,,4121,
11715420,2012-09-25 10:15:00,952,1275,$157.56,Online Transaction,89949,ONLINE,,,7996,
11715530,2012-09-25 10:38:00,1362,0,$21.29,Swipe Transaction,81185,Burke,VA,22015.0,5411,
11715773,2012-09-25 11:25:00,1251,5156,$33.89,Swipe Transaction,86959,Escondido,CA,92025.0,5311,
11715847,2012-09-25 11:36:00,1703,2969,$56.05,Swipe Transaction,82981,Grand Junction,CO,81506.0,5912,
11716613,2012-09-25 13:59:00,1047,3999,$92.00,Swipe Transaction,22204,Richmond,VA,23235.0,5541,
11716744,2012-09-25 14:24:00,1676,5158,$20.05,Swipe Transaction,22204,Lees Summit,MO,64086.0,5541,
11716890,2012-09-25 14:50:00,1193,5962,$10.92,Swipe Transaction,43293,Callicoon,NY,12723.0,5499,
11717157,2012-09-25 15:50:00,1736,4399,$-72.00,Swipe Transaction,61195,Brooklyn,NY,11211.0,5541,
11717201,2012-09-25 15:57:00,1963,3317,$29.34,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,
11717254,2012-09-25 16:07:00,1121,5817,$5.68,Swipe Transaction,45156,Charleston,SC,29492.0,5912,
11717264,2012-09-25 16:09:00,1089,2682,$314.10,Swipe Transaction,52923,Ashland,KY,41102.0,3504,
11717374,2012-09-25 16:30:00,1204,3821,$61.06,Online Transaction,73186,ONLINE,,,4814,
11717619,2012-09-25 17:42:00,1041,2500,$80.00,Swipe Transaction,27092,Atlanta,GA,31139.0,4829,Insufficient Balance
11717818,2012-09-25 19:02:00,526,5204,$21.57,Swipe Transaction,84320,Miami,FL,33134.0,4121,
11717998,2012-09-25 20:22:00,641,4718,$234.49,Online Transaction,17976,ONLINE,,,4900,
11718386,2012-09-25 23:44:00,428,3842,$56.99,Swipe Transaction,75936,Manchester,NH,3104.0,5814,
11718462,2012-09-26 01:40:00,1776,4938,$60.80,Online Transaction,39021,ONLINE,,,4784,
11718892,2012-09-26 06:57:00,649,2105,$3.33,Swipe Transaction,62105,Newburgh,NY,12550.0,5411,
11719205,2012-09-26 07:56:00,1391,36,$26.30,Swipe Transaction,90398,Rego Park,NY,11374.0,4121,
11719258,2012-09-26 08:07:00,380,3538,$144.33,Swipe Transaction,95644,Des Moines,IA,50313.0,8021,
11719693,2012-09-26 09:25:00,361,5839,$69.00,Swipe Transaction,59935,Hawthorne,CA,90250.0,5499,
11720012,2012-09-26 10:26:00,126,5466,$52.00,Swipe Transaction,43293,Little Rock,AR,72209.0,5499,
11720114,2012-09-26 10:43:00,434,3463,$12.30,Swipe Transaction,88646,Ames,IA,50014.0,5812,
11720233,2012-09-26 11:00:00,1069,3922,$4.31,Swipe Transaction,81833,Mount Holly,NC,28120.0,5912,
11720879,2012-09-26 12:55:00,1047,3999,$19.41,Swipe Transaction,24196,Richmond,VA,23235.0,5813,
11720987,2012-09-26 13:14:00,155,279,$3.13,Swipe Transaction,5030,Hattiesburg,MS,39401.0,5411,
11721163,2012-09-26 13:47:00,699,3285,$10.10,Swipe Transaction,20561,Toddville,IA,52341.0,5912,
11721364,2012-09-26 14:28:00,1737,5756,$10.58,Swipe Transaction,68671,Eastpointe,MI,48021.0,5541,
11721782,2012-09-26 15:59:00,676,3910,$-96.00,Swipe Transaction,43293,The Colony,TX,75056.0,5499,
11722156,2012-09-26 17:18:00,776,3105,$120.00,Swipe Transaction,27092,Memphis,TN,38116.0,4829,
11722289,2012-09-26 18:23:00,1026,983,$39.03,Swipe Transaction,42915,Dinuba,CA,93618.0,7832,
11722318,2012-09-26 18:38:00,1129,2677,$61.10,Swipe Transaction,24604,Oceanside,CA,92058.0,7538,
11722480,2012-09-26 19:32:00,798,2833,$29.18,Swipe Transaction,20561,Murrieta,CA,92563.0,5912,
11722833,2012-09-26 22:07:00,1837,259,$29.66,Swipe Transaction,94625,Los Angeles,CA,90003.0,5661,
11722864,2012-09-26 22:25:00,1523,4521,$1.33,Online Transaction,18563,ONLINE,,,4121,
11723012,2012-09-27 00:36:00,121,5952,$63.69,Swipe Transaction,81833,Menasha,WI,54952.0,5912,
11723106,2012-09-27 03:21:00,1787,4645,$35.18,Swipe Transaction,80978,Greenville,MI,48838.0,5813,
11723277,2012-09-27 06:13:00,242,1229,$33.51,Swipe Transaction,18215,Dracut,MA,1826.0,5719,
11723486,2012-09-27 07:01:00,1286,5798,$1.59,Swipe Transaction,50783,Orchard Park,NY,14127.0,5411,Insufficient Balance
11723522,2012-09-27 07:08:00,1398,4930,$36.87,Online Transaction,39021,ONLINE,,,4784,
11723876,2012-09-27 08:12:00,1763,4297,$10.19,Swipe Transaction,7710,Minneapolis,MN,55429.0,4900,
11723998,2012-09-27 08:31:00,1307,111,$21.70,Swipe Transaction,92883,Walnut Creek,CA,94596.0,5812,
11724008,2012-09-27 08:32:00,1406,3883,$106.26,Swipe Transaction,19169,Tulsa,OK,74110.0,8021,
11724247,2012-09-27 09:15:00,1247,5837,$20.60,Swipe Transaction,59935,Bakersfield,CA,93308.0,5499,
11724253,2012-09-27 09:16:00,1736,2647,$1.73,Swipe Transaction,59952,Brooklyn,NY,11211.0,5812,
11724289,2012-09-27 09:22:00,1190,2699,$2.76,Swipe Transaction,41260,Summerville,SC,29485.0,5541,
11725297,2012-09-27 12:32:00,1901,2158,$9.65,Swipe Transaction,85268,Rosebush,MI,48878.0,5411,
11725713,2012-09-27 13:51:00,825,42,$42.03,Swipe Transaction,20519,Monterey Park,CA,91755.0,5942,
11727551,2012-09-27 23:21:00,851,1241,$79.89,Swipe Transaction,86616,Taylorsville,KY,40071.0,4814,
11727639,2012-09-28 00:59:00,1552,1218,$117.55,Swipe Transaction,44631,Meridian,ID,83646.0,5411,
11727726,2012-09-28 03:03:00,1660,3234,$137.02,Swipe Transaction,54850,Catoosa,OK,74015.0,4814,
11728012,2012-09-28 06:33:00,1404,2989,$13.13,Swipe Transaction,83480,Chandler,TX,75758.0,9402,
11728460,2012-09-28 07:58:00,1596,995,$53.19,Online Transaction,15143,ONLINE,,,4784,
11728473,2012-09-28 08:00:00,1250,5419,$35.34,Swipe Transaction,86333,Everett,PA,15537.0,7538,
11728638,2012-09-28 08:31:00,1963,6058,$20.83,Online Transaction,16798,ONLINE,,,4121,
11728831,2012-09-28 09:06:00,1915,2113,$11.42,Swipe Transaction,10210,Monroe,NY,10950.0,5812,
11728906,2012-09-28 09:21:00,506,4513,$140.00,Swipe Transaction,27092,Lancaster,NY,14086.0,4829,
11729154,2012-09-28 10:08:00,734,4990,$1.95,Swipe Transaction,50783,Buffalo,NY,14213.0,5411,
11729155,2012-09-28 10:08:00,970,1012,$60.00,Swipe Transaction,28395,Port Orange,FL,32128.0,5541,
11729262,2012-09-28 10:27:00,1031,130,$8.52,Swipe Transaction,44919,Rock Falls,IL,61071.0,5814,
11729379,2012-09-28 10:49:00,890,5799,$16.99,Swipe Transaction,67056,Fullerton,CA,92831.0,5411,
11729396,2012-09-28 10:54:00,196,285,$11.74,Swipe Transaction,23481,Jackson,GA,30233.0,5812,
11729554,2012-09-28 11:23:00,374,5100,$63.28,Swipe Transaction,60569,Sacramento,CA,95823.0,5300,
11729564,2012-09-28 11:24:00,1467,3556,$19.70,Swipe Transaction,33703,Troy,MI,48083.0,5411,
11729592,2012-09-28 11:30:00,1285,5172,$56.00,Swipe Transaction,59935,Annandale,VA,22003.0,5499,
11729678,2012-09-28 11:47:00,47,5630,$45.49,Swipe Transaction,60569,Bronx,NY,10456.0,5300,
11729765,2012-09-28 12:02:00,1543,4687,$58.17,Swipe Transaction,32175,Victorville,CA,92392.0,7538,
11730651,2012-09-28 14:49:00,476,1070,$28.36,Swipe Transaction,67570,Bangor,PA,18013.0,5311,
11730982,2012-09-28 15:55:00,1394,3468,$13.84,Swipe Transaction,50783,Saint Louis,MO,63137.0,5411,
11731020,2012-09-28 16:02:00,1678,5921,$86.22,Swipe Transaction,86959,Bangor,ME,4401.0,5311,
11731120,2012-09-28 16:25:00,96,3695,$101.67,Swipe Transaction,56792,Yorba Linda,CA,92886.0,8099,
11731503,2012-09-28 18:22:00,1213,3270,$25.33,Swipe Transaction,1048,Calistoga,CA,94515.0,5813,
11731600,2012-09-28 18:59:00,459,5620,$11.01,Swipe Transaction,20561,Fairfax,SC,29827.0,5912,
11731731,2012-09-28 19:44:00,1733,5013,$80.00,Swipe Transaction,27092,Barbourville,KY,40906.0,4829,
11732856,2012-09-29 07:23:00,1115,1014,$69.55,Swipe Transaction,61195,Tyler,TX,75709.0,5541,
11732944,2012-09-29 07:39:00,1781,6018,$3.06,Swipe Transaction,3469,Poland,NY,13431.0,5411,
11733246,2012-09-29 08:35:00,1144,2223,$11.59,Swipe Transaction,81833,Houston,TX,77088.0,5912,
11733483,2012-09-29 09:19:00,1659,185,$34.81,Swipe Transaction,63683,Wauconda,IL,60084.0,4121,
11733512,2012-09-29 09:25:00,386,3673,$72.79,Online Transaction,84682,ONLINE,,,4900,
11733704,2012-09-29 10:05:00,144,5247,$3.67,Swipe Transaction,54041,Ashland,KY,41102.0,5411,
11735120,2012-09-29 14:28:00,1323,2980,$35.40,Swipe Transaction,37752,Lordsburg,NM,88045.0,5912,
11735283,2012-09-29 14:59:00,1323,3993,$63.51,Swipe Transaction,34490,Melrose,NM,88124.0,5719,
11736073,2012-09-29 18:28:00,1018,5970,$61.96,Swipe Transaction,10156,Palm Coast,FL,32137.0,5812,Insufficient Balance
11736649,2012-09-29 22:55:00,61,2265,$232.00,Swipe Transaction,79176,Pedricktown,NJ,8067.0,7011,
11737004,2012-09-30 06:18:00,1190,4508,$39.18,Online Transaction,39021,ONLINE,,,4784,
11737321,2012-09-30 07:44:00,1626,4572,$79.24,Swipe Transaction,20519,Ripley,TN,38063.0,5942,
11737783,2012-09-30 09:49:00,1626,4572,$24.89,Swipe Transaction,2177,Grand Junction,TN,38039.0,5411,
11737794,2012-09-30 09:51:00,1381,5635,$-51.00,Swipe Transaction,61195,Mentor,OH,44060.0,5541,
11737814,2012-09-30 09:57:00,1459,3383,$-93.00,Swipe Transaction,43293,Albuquerque,NM,87121.0,5499,
11737882,2012-09-30 10:18:00,329,3069,$1.15,Swipe Transaction,14528,Oak View,CA,93022.0,5499,
11738463,2012-09-30 12:26:00,137,5442,$65.17,Swipe Transaction,60569,Louisville,TN,37777.0,5300,
11738539,2012-09-30 12:39:00,1515,5558,$58.48,Swipe Transaction,26909,Lemoyne,PA,17043.0,5211,
11738549,2012-09-30 12:41:00,1340,6035,$154.29,Swipe Transaction,61195,Houston,TX,77064.0,5541,
11739054,2012-09-30 14:28:00,552,3275,$72.07,Swipe Transaction,26810,Gainesville,FL,32608.0,5541,
11739500,2012-09-30 16:04:00,990,5038,$9.68,Swipe Transaction,88033,Donaldsonville,LA,70346.0,5411,
11739759,2012-09-30 16:57:00,1214,4771,$472.39,Swipe Transaction,31883,Atlantic City,NJ,8401.0,7995,
11740219,2012-09-30 19:44:00,1670,5809,$1.19,Swipe Transaction,49937,Long Beach,CA,90808.0,5813,
11740307,2012-09-30 20:24:00,1130,2446,$89.48,Swipe Transaction,274,Federal Way,WA,98003.0,5912,
11740404,2012-09-30 21:02:00,1891,5440,$38.53,Swipe Transaction,44625,Daytona Beach,FL,32118.0,5812,
11740448,2012-09-30 21:16:00,711,4689,$57.05,Swipe Transaction,59935,East Saint Louis,IL,62206.0,5499,
11740904,2012-10-01 04:28:00,1413,2255,$1.74,Swipe Transaction,75936,Augusta,GA,30907.0,5814,
11741905,2012-10-01 09:57:00,1776,4938,$46.27,Swipe Transaction,61195,Nashport,OH,43830.0,5541,
11741966,2012-10-01 10:16:00,205,2861,$19.18,Swipe Transaction,83480,Great Falls,MT,59404.0,9402,
11742343,2012-10-01 11:37:00,1587,3996,$55.09,Swipe Transaction,37481,Scituate,MA,2066.0,5411,Insufficient Balance
11742595,2012-10-01 12:28:00,1605,1133,$60.00,Swipe Transaction,27092,Amelia,OH,45102.0,4829,
11742781,2012-10-01 13:03:00,846,221,$16.82,Swipe Transaction,83271,Omaha,NE,68164.0,4214,
11743027,2012-10-01 13:48:00,846,221,$14.79,Swipe Transaction,83271,Omaha,NE,68164.0,4214,
11743156,2012-10-01 14:21:00,1985,2834,$17.04,Swipe Transaction,61195,Alpharetta,GA,30022.0,5541,
11743490,2012-10-01 15:26:00,1203,3429,$35.22,Swipe Transaction,43293,Lake George,NY,12845.0,5499,
11743502,2012-10-01 15:29:00,229,5942,$175.11,Swipe Transaction,100188,Solon,IA,52333.0,5912,
11743882,2012-10-01 16:52:00,96,3773,$92.00,Swipe Transaction,61195,Yorba Linda,CA,92886.0,5541,
11744064,2012-10-01 17:50:00,1127,4641,$27.53,Online Transaction,50404,ONLINE,,,4784,
11744145,2012-10-01 18:20:00,1648,1187,$75.97,Swipe Transaction,68523,Mendham,NJ,7945.0,5310,
11744196,2012-10-01 18:37:00,614,2094,$37.57,Swipe Transaction,19756,Concord,NC,28025.0,7832,
11744256,2012-10-01 18:56:00,712,5506,$12.88,Swipe Transaction,82981,Chula Vista,CA,91910.0,5912,
11744811,2012-10-01 22:17:00,1731,5930,$68.65,Swipe Transaction,18215,Yucaipa,CA,92399.0,5719,
11746120,2012-10-02 08:47:00,1127,4605,$19.24,Swipe Transaction,50783,Naples,FL,34105.0,5411,
11746199,2012-10-02 08:59:00,543,5996,$258.39,Swipe Transaction,62914,Kalispell,MT,59901.0,7011,
11746279,2012-10-02 09:12:00,1379,5215,$9.29,Swipe Transaction,98372,Clinton Township,MI,48036.0,5411,
11746626,2012-10-02 10:18:00,524,2263,$30.24,Swipe Transaction,59935,Saint Albans,WV,25177.0,5499,
11746660,2012-10-02 10:24:00,28,2568,$27.28,Swipe Transaction,69964,Woodbridge,VA,22191.0,5912,
11746873,2012-10-02 11:00:00,1150,1225,$14.94,Swipe Transaction,19464,Hurst,TX,76054.0,5812,
11747598,2012-10-02 13:14:00,319,248,$137.18,Swipe Transaction,54850,Fresno,CA,93727.0,4814,
11747801,2012-10-02 13:52:00,972,4337,$75.00,Swipe Transaction,22204,El Paso,TX,79912.0,5541,
11747936,2012-10-02 14:15:00,1648,1187,$7.24,Swipe Transaction,77704,Mendham,NJ,7945.0,5812,
11747973,2012-10-02 14:21:00,1195,3020,$70.60,Swipe Transaction,13646,Caledonia,MN,55921.0,7538,
11748815,2012-10-02 17:15:00,865,4356,$107.50,Swipe Transaction,60569,Sandston,VA,23150.0,5300,
11748949,2012-10-02 18:01:00,577,3116,$80.00,Swipe Transaction,27092,Pinetop,AZ,85935.0,4829,
11748978,2012-10-02 18:11:00,1141,5224,$10.28,Swipe Transaction,55719,Westfield,NC,27053.0,5921,
11749249,2012-10-02 20:05:00,1559,5797,$25.41,Swipe Transaction,61195,Acworth,GA,30101.0,5541,
11749721,2012-10-03 00:53:00,1127,4605,$23.55,Online Transaction,50404,ONLINE,,,4784,
11749931,2012-10-03 06:05:00,211,3739,$3.35,Swipe Transaction,56431,Lake Havasu City,AZ,86404.0,5541,
11750008,2012-10-03 06:20:00,1799,5909,$50.92,Swipe Transaction,43423,Woodinville,WA,98077.0,5912,
11750650,2012-10-03 08:34:00,1095,5461,$170.81,Swipe Transaction,75924,Ridgewood,NY,11385.0,8021,
11750841,2012-10-03 09:12:00,248,4932,$37.39,Swipe Transaction,83229,Tampa,FL,33610.0,5411,
11750872,2012-10-03 09:17:00,828,3126,$15.91,Swipe Transaction,18014,San Antonio,TX,78217.0,4121,
11750875,2012-10-03 09:17:00,1671,5785,$16.62,Swipe Transaction,86410,Tampa,FL,33614.0,5211,
11750876,2012-10-03 09:17:00,1736,113,$2.74,Swipe Transaction,88646,Brooklyn,NY,11211.0,5812,
11751196,2012-10-03 10:16:00,212,2418,$136.54,Online Transaction,98275,ONLINE,,,6300,
11751261,2012-10-03 10:28:00,144,5247,$59.09,Swipe Transaction,75781,Hot Springs National Park,AR,71913.0,5411,
11751389,2012-10-03 10:54:00,1069,5167,$2.42,Swipe Transaction,20519,Charlotte,NC,28216.0,5942,
11751473,2012-10-03 11:07:00,208,2426,$14.41,Swipe Transaction,61195,Milwaukee,WI,53218.0,5541,
11751685,2012-10-03 11:43:00,1508,1108,$0.71,Swipe Transaction,98648,Hooksett,NH,3106.0,5814,
11751881,2012-10-03 12:23:00,732,5220,$34.78,Swipe Transaction,61195,Wichita,KS,67205.0,5541,
11751913,2012-10-03 12:30:00,631,4355,$7.14,Swipe Transaction,62696,Oklahoma City,OK,73159.0,5921,
11752467,2012-10-03 14:18:00,1777,2267,$200.00,Swipe Transaction,27092,Burke,VA,22015.0,4829,
11752923,2012-10-03 15:55:00,729,298,$57.20,Swipe Transaction,5900,Frankfort,IN,46041.0,7538,
11753154,2012-10-03 16:43:00,604,3085,$149.50,Swipe Transaction,16348,Kennett Square,PA,19348.0,5912,
11753207,2012-10-03 16:53:00,1551,1114,$129.05,Swipe Transaction,30989,Lincoln,IL,62656.0,5411,
11753911,2012-10-03 21:46:00,1842,3743,$21.01,Swipe Transaction,75936,Albuquerque,NM,87121.0,5814,
11754108,2012-10-03 23:48:00,672,5001,$18.57,Swipe Transaction,89490,Cosby,TN,37722.0,5300,
11754696,2012-10-04 07:09:00,1382,5262,$-53.00,Swipe Transaction,49789,Dallas,TX,75253.0,5541,
11754837,2012-10-04 07:38:00,1558,4747,$71.69,Online Transaction,39021,ONLINE,,,4784,
11754872,2012-10-04 07:46:00,711,4689,$2.96,Swipe Transaction,59935,East Saint Louis,IL,62206.0,5499,
11755100,2012-10-04 08:27:00,197,6060,$1.70,Swipe Transaction,49789,Wilmore,KY,40390.0,5541,
11755140,2012-10-04 08:34:00,1020,1224,$1.31,Swipe Transaction,92289,Schaumburg,IL,60194.0,5411,
11755520,2012-10-04 09:41:00,1888,1017,$88.13,Swipe Transaction,26810,New York,NY,10001.0,5541,
11755525,2012-10-04 09:42:00,386,3673,$53.35,Swipe Transaction,32175,Worcester,MA,1603.0,7538,
11756334,2012-10-04 12:25:00,1904,2498,$8.79,Swipe Transaction,11539,Mcalester,OK,74501.0,5812,
11756372,2012-10-04 12:32:00,1702,2701,$12.97,Swipe Transaction,83480,Mira Loma,CA,91752.0,9402,
11756507,2012-10-04 12:54:00,898,3356,$22.92,Swipe Transaction,36934,Allentown,PA,18102.0,7538,
11756660,2012-10-04 13:20:00,525,4811,$16.20,Online Transaction,18563,ONLINE,,,4121,
11756780,2012-10-04 13:45:00,235,5126,$8.99,Swipe Transaction,83480,New York,NY,10025.0,9402,
11756849,2012-10-04 14:01:00,1985,2834,$90.00,Swipe Transaction,59935,Alpharetta,GA,30022.0,5499,
11757004,2012-10-04 14:32:00,1710,3502,$3.35,Swipe Transaction,26909,Columbus,WI,53925.0,5211,
11757367,2012-10-04 15:50:00,657,4662,$90.66,Swipe Transaction,48919,Marshall,MN,56258.0,5311,
11757480,2012-10-04 16:11:00,1871,2430,$10.57,Swipe Transaction,61957,Albuquerque,NM,87121.0,5921,
11757684,2012-10-04 16:51:00,776,3105,$136.04,Online Transaction,73186,ONLINE,,,4814,
11757842,2012-10-04 17:39:00,1988,6063,$46.27,Swipe Transaction,60379,Miami,FL,33156.0,5813,
11757969,2012-10-04 18:36:00,545,5802,$1.51,Swipe Transaction,14528,East Peoria,IL,61611.0,5499,
11759105,2012-10-05 06:47:00,380,3538,$1.66,Swipe Transaction,14528,Des Moines,IA,50313.0,5499,
11759552,2012-10-05 08:15:00,1618,3031,$82.00,Swipe Transaction,22204,Mount Vernon,NY,10552.0,5541,
11759602,2012-10-05 08:25:00,1619,3015,$1.73,Swipe Transaction,75781,Plano,TX,75093.0,5411,
11759688,2012-10-05 08:43:00,783,4945,$67.19,Swipe Transaction,34702,Isleta,NM,87022.0,5310,
11759855,2012-10-05 09:15:00,882,3467,$25.05,Swipe Transaction,22204,Mount Vernon,OH,43050.0,5541,
11759932,2012-10-05 09:30:00,1776,4938,$55.00,Swipe Transaction,43293,Nashport,OH,43830.0,5499,
11760120,2012-10-05 10:07:00,1604,2188,$32.69,Swipe Transaction,65089,Batesville,MS,38606.0,5411,
11760713,2012-10-05 11:52:00,1558,3750,$81.57,Online Transaction,39021,ONLINE,,,4784,
11760716,2012-10-05 11:53:00,1504,5373,$112.14,Swipe Transaction,24633,Lubbock,TX,79403.0,4900,
11761077,2012-10-05 12:57:00,721,3361,$50.44,Swipe Transaction,32175,Miami,FL,33175.0,7538,
11761094,2012-10-05 12:59:00,1461,2090,$8.84,Swipe Transaction,83301,Marysville,MI,48040.0,5812,
11761283,2012-10-05 13:31:00,1808,4702,$-212.00,Swipe Transaction,78644,Las Vegas,NV,89148.0,3775,
11761464,2012-10-05 14:08:00,1448,4685,$59.52,Swipe Transaction,4439,Charleston,SC,29407.0,5651,
11761775,2012-10-05 15:11:00,852,4187,$36.17,Swipe Transaction,50783,Keystone Heights,FL,32656.0,5411,
11761903,2012-10-05 15:34:00,1994,5241,$92.04,Swipe Transaction,60615,Reno,NV,89511.0,7230,
11761924,2012-10-05 15:39:00,954,5586,$11.06,Swipe Transaction,27274,Riverside,CA,92505.0,5411,
11762036,2012-10-05 16:00:00,171,1239,$-65.00,Swipe Transaction,61195,Greenville,SC,29607.0,5541,
11762549,2012-10-05 18:30:00,1147,2042,$7.05,Swipe Transaction,14855,Whitehouse Station,NJ,8889.0,5921,
11762589,2012-10-05 18:48:00,96,3695,$2.48,Swipe Transaction,14528,Yorba Linda,CA,92887.0,5499,
11763787,2012-10-06 07:21:00,376,1262,$3.79,Swipe Transaction,28395,Westville,NJ,8093.0,5541,Technical Glitch
11763814,2012-10-06 07:25:00,1129,5492,$3.21,Swipe Transaction,50783,Poway,CA,92064.0,5411,
11764189,2012-10-06 08:41:00,1381,5635,$76.00,Swipe Transaction,61195,Mentor,OH,44060.0,5541,
11764878,2012-10-06 10:56:00,1323,3993,$56.29,Swipe Transaction,71667,San Antonio,TX,78254.0,7538,
11765655,2012-10-06 13:11:00,425,5149,$-87.00,Swipe Transaction,59935,Carmel Valley,CA,93924.0,5499,
11765872,2012-10-06 13:47:00,48,5863,$42.65,Swipe Transaction,20561,Albuquerque,NM,87106.0,5912,
11766361,2012-10-06 15:19:00,1559,2920,$29.26,Swipe Transaction,38602,Acworth,GA,30101.0,5311,
11766392,2012-10-06 15:25:00,1466,5884,$50.39,Swipe Transaction,61195,Washington,DC,20001.0,5541,
11766531,2012-10-06 15:57:00,277,4264,$2.38,Swipe Transaction,61195,Grenada,MS,38901.0,5541,
11766536,2012-10-06 15:57:00,1626,4572,$44.38,Swipe Transaction,60569,Somerville,TN,38068.0,5300,
11766697,2012-10-06 16:28:00,564,5887,$20.00,Swipe Transaction,27092,Randolph,ME,4346.0,4829,
11766703,2012-10-06 16:29:00,613,2635,$9.51,Swipe Transaction,25717,Lombard,IL,60148.0,5812,
11767214,2012-10-06 19:10:00,1258,3561,$91.00,Swipe Transaction,43293,Maricopa,AZ,85138.0,5499,
11767912,2012-10-07 04:42:00,1629,4290,$22.81,Online Transaction,39021,ONLINE,,,4784,
11768117,2012-10-07 06:38:00,1497,3655,$80.00,Swipe Transaction,59935,Citrus Heights,CA,95610.0,5499,
11768357,2012-10-07 07:36:00,1147,3924,$62.80,Swipe Transaction,13646,San Manuel,AZ,85631.0,7538,
11768427,2012-10-07 07:53:00,197,6060,$80.03,Swipe Transaction,60569,Lexington,KY,40502.0,5300,
