id,client_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
2603,176,Mastercard,Debit,06/2024,YES,2,$34799,04/2009,2014,No
972,176,Visa,Debit,04/2021,YES,2,$19882,02/1999,2010,No
6026,176,Visa,Debit (Prepaid),12/2019,YES,2,$57,12/2010,2017,No
2049,1104,Visa,Debit,06/2005,YES,1,$14383,03/2003,2011,No
4507,1104,Visa,Debit,12/2005,NO,1,$20666,09/2000,2011,No
4768,1104,Mastercard,Credit,04/2024,NO,1,$8600,09/2010,2012,No
4849,1104,Mastercard,Credit,10/2021,YES,2,$11400,09/2013,2013,No
3994,1104,Mastercard,Debit,12/2012,YES,2,$19695,07/2012,2012,No
5766,1104,Visa,Debit,05/2021,YES,1,$16578,12/2000,2010,No
5297,946,Visa,Credit,09/2020,YES,2,$8700,10/2014,2014,No
5403,946,Mastercard,Credit,01/2022,YES,1,$10600,11/2004,2013,No
97,946,Mastercard,Debit,02/2021,YES,1,$12925,01/2006,2010,No
4487,946,Mastercard,Debit,10/1997,YES,2,$906,09/1994,2013,No
527,1465,Mastercard,Credit,01/2023,YES,1,$11600,01/2020,2020,No
4903,1465,Amex,Credit,06/2021,YES,2,$10700,09/2017,2017,No
1173,1465,Mastercard,Debit,02/2022,NO,1,$42142,02/2009,2010,No
1554,25,Mastercard,Credit,02/2020,YES,1,$4000,02/2020,2020,No
1350,571,Amex,Credit,11/2015,YES,2,$7200,02/2015,2015,No
312,571,Mastercard,Debit,02/2023,YES,2,$13019,01/2013,2013,No
4047,571,Visa,Debit,11/2023,YES,1,$16647,07/2016,2016,No
5960,571,Mastercard,Debit,02/2017,YES,1,$12247,12/2009,2009,No
528,1396,Mastercard,Debit (Prepaid),02/2020,YES,1,$23,01/2020,2020,No
799,1396,Visa,Debit (Prepaid),05/2024,YES,1,$91,01/2020,2020,No
1555,1396,Mastercard,Debit (Prepaid),02/2020,YES,2,$77,02/2020,2020,No
1823,599,Visa,Debit,03/2021,YES,1,$82677,02/2020,2020,No
800,599,Visa,Credit,07/2023,YES,2,$23400,01/2020,2020,No
529,599,Mastercard,Debit,01/2020,YES,1,$72868,01/2020,2020,No
4539,1074,Visa,Debit,09/2024,NO,2,$15029,09/2003,2007,No
3903,1074,Visa,Credit,05/2021,YES,1,$9700,07/2009,2013,No
5961,1074,Mastercard,Debit,12/2023,YES,2,$6847,12/2009,2009,No
2044,1074,Mastercard,Credit,07/2022,YES,2,$4800,03/2003,2011,No
4108,1074,Mastercard,Debit,02/2022,YES,1,$17294,08/2002,2010,No
5680,214,Visa,Credit,11/2012,YES,3,$0,11/2012,2012,No
5005,771,Mastercard,Debit,10/2024,YES,2,$5857,10/2004,2007,No
4986,771,Mastercard,Debit,01/2023,YES,2,$17536,10/2003,2010,No
3803,771,Mastercard,Debit (Prepaid),09/2020,YES,2,$61,07/2007,2016,No
5104,520,Amex,Credit,04/2024,YES,1,$13300,10/2008,2014,No
2020,520,Mastercard,Debit,05/2022,YES,1,$34278,03/2001,2010,No
4129,520,Mastercard,Debit,10/2007,YES,2,$38235,08/2004,2016,No
3948,520,Visa,Debit,09/2024,NO,2,$1587,07/2010,2013,No
2659,520,Visa,Debit,10/2022,YES,2,$28156,04/2010,2010,No
5468,288,Visa,Credit,05/2022,NO,1,$6500,11/2006,2018,No
6039,288,Mastercard,Debit,10/2012,YES,2,$4324,12/2011,2011,No
3497,288,Visa,Debit,01/2022,YES,2,$1112,06/2010,2010,No
1824,1979,Visa,Credit,02/2020,YES,1,$19600,02/2020,2020,No
2548,1979,Visa,Debit,05/2023,YES,2,$15182,04/2007,2009,No
4396,1979,Visa,Credit,05/2017,YES,1,$14200,08/2012,2012,No
2812,1979,Mastercard,Debit,08/2022,YES,1,$30065,05/2001,2011,No
1825,1253,Visa,Credit,05/2022,NO,1,$10600,02/2020,2020,No
5691,1253,Visa,Debit,08/2020,YES,1,$39764,11/2013,2013,No
3841,1253,Mastercard,Debit,10/2023,YES,1,$27208,07/2008,2008,No
2248,1253,Mastercard,Debit,03/2016,NO,1,$29637,03/2010,2010,No
1556,1253,Mastercard,Debit,02/2020,YES,1,$24442,02/2020,2020,No
2561,1253,Mastercard,Debit,09/2024,YES,2,$28390,04/2008,2008,No
4869,311,Amex,Credit,01/2024,YES,2,$6600,09/2014,2014,No
4094,311,Mastercard,Debit,10/2007,YES,1,$11510,08/1999,2011,No
4600,311,Mastercard,Credit,06/2012,YES,1,$6400,09/2006,2011,No
93,311,Discover,Credit,08/2024,YES,1,$1800,01/2006,2007,No
81,1346,Visa,Credit,03/2024,YES,2,$1500,01/2005,2009,No
801,1346,Visa,Debit,01/2020,YES,1,$14813,01/2020,2020,No
2877,1622,Mastercard,Debit,12/2020,YES,2,$40176,05/2005,2009,No
90,852,Amex,Credit,10/2023,YES,1,$10300,01/2006,2013,No
1282,852,Visa,Credit,01/2020,YES,2,$4400,02/2011,2011,No
4187,852,Visa,Debit,04/2019,YES,2,$15878,08/2006,2008,No
4039,1394,Visa,Credit,06/2020,YES,2,$8500,07/2015,2015,No
530,1394,Mastercard,Debit,10/2023,YES,2,$18022,01/2020,2020,No
3468,1394,Mastercard,Debit,06/2016,YES,1,$19597,06/2010,2010,No
6027,1394,Visa,Debit,09/2021,YES,1,$51504,12/2010,2010,No
82,957,Visa,Debit,10/2021,YES,2,$28717,01/2005,2014,No
5042,957,Amex,Credit,11/2021,NO,1,$7100,10/2006,2006,No
4532,957,Mastercard,Debit,06/2020,NO,1,$27974,09/2003,2012,No
5078,515,Mastercard,Debit,12/2022,NO,2,$6629,10/2007,2008,No
5487,515,Mastercard,Debit,03/2024,YES,2,$2093,11/2007,2015,No
3984,515,Visa,Debit,09/2023,YES,2,$27053,07/2011,2011,No
3235,515,Mastercard,Debit,05/2023,YES,2,$15800,06/2002,2012,No
2831,1303,Visa,Debit,05/2015,YES,1,$20699,05/2002,2008,No
2705,1303,Visa,Debit,11/2020,YES,2,$31662,04/2012,2012,No
6000,1303,Mastercard,Credit,06/2023,YES,1,$18900,12/2010,2011,No
5059,1303,Visa,Credit,11/2006,YES,2,$14200,10/2006,2010,No
6085,1303,Mastercard,Debit,12/2022,YES,2,$25292,12/2013,2013,No
1557,1303,Mastercard,Debit,03/2023,YES,1,$19299,02/2020,2020,No
4226,1303,Visa,Debit,03/2017,YES,2,$27215,08/2007,2010,No
3765,1287,Mastercard,Debit,04/2012,YES,2,$10934,07/2006,2015,No
5564,296,Mastercard,Credit,04/2015,YES,2,$20300,11/2009,2010,No
4939,296,Amex,Credit,10/2012,YES,2,$9700,10/1999,2007,No
3331,296,Visa,Debit (Prepaid),08/2023,NO,2,$87,06/2006,2006,No
1330,1059,Visa,Credit,02/2023,YES,2,$11700,02/2013,2013,No
2641,1059,Mastercard,Debit,12/2024,YES,2,$16460,04/2010,2010,No
4483,1059,Visa,Debit,04/2023,YES,1,$27036,08/2019,2019,No
5641,1378,Amex,Credit,06/2020,YES,2,$3100,11/2011,2011,No
283,1378,Visa,Debit,08/2021,YES,1,$21757,01/2011,2011,No
4227,1378,Visa,Debit,07/2021,YES,2,$15925,08/2007,2007,No
2921,1378,Amex,Credit,12/2019,YES,1,$10100,05/2007,2016,No
4066,1297,Mastercard,Debit,07/2022,YES,2,$20660,07/2018,2018,No
1242,1297,Visa,Debit,05/2022,YES,1,$18301,02/2010,2010,No
5627,1297,Visa,Credit,05/2011,YES,2,$14200,11/2010,2018,No
5982,1727,Visa,Debit,06/2024,YES,1,$24230,12/2009,2011,No
319,1727,Visa,Debit,10/2013,YES,1,$19636,01/2013,2013,No
1379,1727,Mastercard,Debit (Prepaid),07/2024,YES,3,$102,02/2018,2018,No
5329,1727,Mastercard,Debit,09/2022,YES,2,$21218,10/2018,2018,No
4918,1727,Visa,Debit,03/2021,YES,2,$27066,09/2018,2018,No
3766,1727,Mastercard,Debit,06/2016,YES,2,$19723,07/2006,2010,No
1826,310,Visa,Debit,12/2020,YES,2,$21990,02/2020,2020,No
531,310,Mastercard,Debit,11/2021,YES,2,$26251,01/2020,2020,No
1359,673,Visa,Debit,04/2022,NO,2,$14614,02/2015,2015,No
2422,673,Visa,Credit,11/2022,YES,1,$12800,04/2001,2003,No
978,673,Mastercard,Debit,02/2006,YES,2,$17897,02/2000,2013,No
1827,673,Visa,Credit,06/2024,YES,1,$8700,02/2020,2020,No
4570,1283,Amex,Credit,09/2021,YES,2,$19500,09/2005,2007,No
2341,1283,Mastercard,Debit,06/2015,YES,1,$24111,03/2015,2015,No
5305,1283,Mastercard,Debit,06/2023,YES,1,$34839,10/2015,2015,No
3469,1283,Mastercard,Credit,04/2023,YES,1,$12800,06/2010,2012,No
5404,1239,Mastercard,Credit,10/2021,YES,2,$9600,11/2004,2011,No
3744,1239,Visa,Debit,04/2022,YES,2,$15112,07/2005,2016,No
532,1239,Mastercard,Credit,09/2024,YES,2,$11100,01/2020,2020,No
1243,1239,Visa,Debit,06/2023,YES,1,$14295,02/2010,2010,No
533,1691,Mastercard,Credit,02/2020,YES,1,$5400,01/2020,2020,No
225,1078,Mastercard,Debit,10/2023,YES,2,$18092,01/2010,2015,No
5488,1078,Mastercard,Debit,12/2022,YES,2,$23244,11/2007,2007,No
4397,124,Visa,Debit,04/2023,YES,1,$12639,08/2012,2012,No
4022,124,Mastercard,Debit,12/2021,YES,1,$13482,07/2014,2014,No
3050,124,Mastercard,Debit,03/2024,YES,1,$13022,05/2010,2010,No
2725,124,Mastercard,Debit,02/2020,NO,2,$23999,04/2014,2014,No
2819,99,Visa,Debit,01/2020,YES,2,$12837,05/2001,2013,No
3345,99,Mastercard,Debit,07/2012,YES,1,$25177,06/2007,2012,No
2869,99,Visa,Credit,01/2006,YES,1,$18800,05/2004,2011,No
2736,1722,Visa,Credit,03/2020,YES,2,$3900,04/2014,2014,No
427,562,Discover,Credit,02/2023,YES,2,$7200,01/2020,2020,No
3250,750,Mastercard,Debit,12/2024,YES,2,$11749,06/2003,2015,No
4550,750,Mastercard,Debit (Prepaid),01/2021,YES,1,$77,09/2004,2011,No
5251,1223,Visa,Debit,11/2011,YES,2,$86262,10/2011,2011,No
1042,1223,Visa,Debit,06/2010,YES,1,$92939,02/2004,2011,No
384,1223,Visa,Debit,02/2024,YES,2,$64613,01/2019,2019,No
1828,1319,Visa,Debit,02/2020,YES,2,$27305,02/2020,2020,No
4271,575,Visa,Debit,01/2023,YES,1,$24546,08/2008,2010,No
369,575,Mastercard,Debit,09/2018,YES,1,$25121,01/2018,2018,No
3663,575,Discover,Credit,09/2022,YES,1,$17000,07/2001,2018,No
5278,575,Visa,Credit,05/2023,YES,2,$6800,10/2013,2013,No
4360,575,Mastercard,Credit,12/2013,YES,2,$15100,08/2011,2011,No
3842,428,Mastercard,Credit,09/2013,YES,1,$14300,07/2008,2008,No
1351,428,Amex,Credit,11/2024,YES,2,$8800,02/2015,2015,No
3126,828,Visa,Credit,05/2023,YES,2,$4100,05/2012,2012,No
4235,828,Amex,Credit,08/2021,YES,1,$9500,08/2008,2016,No
3767,828,Mastercard,Credit,06/2010,YES,1,$8500,07/2006,2011,No
1829,1580,Visa,Debit,05/2023,NO,2,$21741,02/2020,2020,No
1830,1580,Visa,Debit,09/2020,YES,1,$1741,02/2020,2020,No
1558,1570,Mastercard,Debit (Prepaid),04/2021,YES,2,$74,02/2020,2020,No
1831,1570,Visa,Credit,02/2024,NO,1,$8700,02/2020,2020,No
534,1570,Mastercard,Debit (Prepaid),03/2024,YES,1,$63,01/2020,2020,No
221,846,Amex,Credit,10/2022,YES,2,$18400,01/2010,2015,No
2789,846,Visa,Credit,12/2022,YES,2,$9700,04/2019,2019,No
3886,846,Mastercard,Credit,01/2022,YES,1,$13800,07/2009,2017,No
3443,846,Visa,Credit,06/2020,YES,2,$0,06/2009,2011,No
1244,666,Visa,Debit,10/2020,YES,2,$22501,02/2010,2010,No
4838,335,Visa,Debit,09/2013,YES,2,$25307,09/2012,2012,No
5131,335,Visa,Debit,06/2020,YES,1,$23401,10/2008,2011,No
353,335,Mastercard,Debit,07/2020,YES,1,$34385,01/2016,2016,No
5016,639,Visa,Debit,01/2023,YES,2,$15485,10/2004,2010,No
129,639,Mastercard,Debit,11/2022,NO,3,$14156,01/2007,2018,No
4877,639,Visa,Credit,11/2021,YES,2,$12400,09/2014,2014,No
4833,639,Mastercard,Debit,05/2024,YES,2,$14850,09/2012,2012,No
3673,386,Mastercard,Debit,10/2023,YES,1,$25093,07/2002,2006,No
535,886,Mastercard,Debit,01/2020,NO,1,$19991,01/2020,2020,No
536,297,Mastercard,Debit (Prepaid),09/2022,YES,2,$29,01/2020,2020,No
1832,1860,Visa,Debit,08/2023,YES,2,$28422,02/2020,2020,No
1833,1860,Visa,Credit,02/2020,YES,1,$10100,02/2020,2020,No
4244,1860,Mastercard,Debit (Prepaid),12/2023,YES,2,$40,08/2008,2018,No
211,581,Visa,Debit,08/2020,YES,1,$12589,01/2009,2011,No
2320,581,Visa,Debit,09/2023,YES,2,$11885,03/2013,2013,No
3691,581,Mastercard,Debit,03/2024,YES,1,$18820,07/2003,2008,No
4615,1910,Visa,Debit,06/2020,YES,2,$8562,09/2006,2008,No
5505,1910,Visa,Debit,05/2022,YES,1,$5933,11/2007,2009,No
3242,1910,Visa,Debit (Prepaid),10/2024,YES,2,$33,06/2002,2018,No
3288,1910,Mastercard,Debit,08/2021,YES,1,$10764,06/2005,2007,No
1559,731,Mastercard,Credit,06/2020,YES,1,$8900,02/2020,2020,No
5659,731,Visa,Debit,01/2024,YES,2,$6781,11/2011,2011,No
802,731,Visa,Debit,01/2020,YES,2,$12116,01/2020,2020,No
1111,21,Mastercard,Debit,08/2021,YES,2,$21131,02/2007,2007,No
2745,21,Mastercard,Debit,06/2015,YES,2,$13383,04/2015,2015,No
4769,21,Mastercard,Debit (Prepaid),05/2023,YES,1,$58,09/2010,2010,No
5777,273,Discover,Credit,02/2021,YES,2,$14600,12/2002,2008,No
397,63,Amex,Credit,01/2020,NO,1,$6600,01/2020,2020,No
2805,63,Visa,Debit,06/2020,YES,1,$23806,05/1999,2008,No
60,63,Visa,Debit,11/2022,YES,2,$17082,01/2004,2011,No
5489,63,Mastercard,Debit,09/2024,YES,1,$16422,11/2007,2011,No
4632,63,Mastercard,Debit,04/2024,YES,1,$15353,09/2007,2011,No
4067,63,Mastercard,Debit (Prepaid),07/2024,YES,1,$66,07/2018,2018,No
537,786,Mastercard,Debit,07/2024,YES,2,$7221,01/2020,2020,No
1834,786,Visa,Debit,07/2022,YES,2,$21032,02/2020,2020,No
538,1886,Mastercard,Credit,09/2022,YES,1,$11900,01/2020,2020,No
803,1886,Visa,Debit,02/2020,YES,2,$15328,01/2020,2020,No
270,103,Mastercard,Debit,02/2020,YES,1,$15023,01/2011,2011,No
5113,103,Mastercard,Credit,03/2023,YES,2,$8500,10/2008,2008,No
3930,103,Mastercard,Debit,12/2014,YES,2,$17667,07/2010,2011,No
110,103,Visa,Debit,04/2023,YES,2,$20549,01/2006,2007,No
967,103,Mastercard,Debit,11/2009,YES,1,$1738,02/1999,2007,No
5681,1193,Visa,Debit,11/2020,YES,1,$34013,11/2012,2012,No
4023,1193,Mastercard,Debit,12/2022,YES,1,$38290,07/2014,2014,No
5962,1193,Mastercard,Debit,12/2018,YES,1,$17718,12/2009,2010,No
4533,1193,Mastercard,Debit,01/2020,NO,1,$25878,09/2003,2009,No
2963,1193,Mastercard,Debit,03/2013,YES,1,$22858,05/2008,2010,No
5881,585,Mastercard,Debit,09/2024,NO,1,$19913,12/2007,2010,No
1560,1532,Mastercard,Debit,06/2022,YES,1,$18648,02/2020,2020,No
3215,1958,Mastercard,Debit,01/2023,YES,1,$9676,06/2000,2009,No
3680,1958,Visa,Credit,07/2024,YES,2,$4900,07/2002,2004,No
1283,1958,Visa,Debit (Prepaid),04/2023,YES,1,$62,02/2011,2011,No
3578,1958,Mastercard,Debit,08/2020,YES,1,$17957,06/2014,2014,No
3843,1958,Mastercard,Credit,10/2023,YES,2,$13100,07/2008,2008,No
4594,744,Discover,Credit,01/2021,YES,1,$10700,09/2006,2017,No
5720,744,Amex,Credit,04/2022,YES,1,$14400,11/2016,2016,No
4571,744,Amex,Credit,08/2021,YES,1,$20400,09/2005,2016,No
4158,744,Mastercard,Debit,12/2024,YES,2,$1816,08/2005,2009,No
2849,744,Amex,Credit,11/2009,YES,2,$2200,05/2004,2008,No
4140,1836,Visa,Credit,01/2020,YES,2,$4600,08/2004,2011,No
2450,477,Visa,Debit (Prepaid),12/2022,YES,2,$91,04/2003,2015,No
2692,477,Mastercard,Credit,02/2024,NO,2,$14400,04/2012,2012,No
1064,477,Visa,Debit,09/2007,YES,1,$18647,02/2005,2007,No
4168,477,Visa,Credit,10/2020,YES,1,$18100,08/2005,2008,No
3419,477,Mastercard,Debit (Prepaid),04/2020,YES,2,$35,06/2009,2009,No
1835,1713,Visa,Debit,04/2023,YES,1,$19079,02/2020,2020,No
804,1506,Visa,Debit,02/2020,YES,1,$10686,01/2020,2020,No
1836,1506,Visa,Debit,02/2021,YES,2,$30000,02/2020,2020,No
3706,357,Visa,Debit,07/2021,YES,1,$41221,07/2003,2011,No
2085,357,Mastercard,Debit,07/2024,YES,1,$29170,03/2005,2006,No
5481,357,Discover,Credit,04/2022,YES,3,$19800,11/2007,2011,No
2832,357,Visa,Credit,04/2022,YES,2,$14500,05/2002,2007,No
4883,535,Mastercard,Credit,06/2024,YES,2,$12200,09/2015,2015,No
1085,778,Mastercard,Debit,03/2022,YES,2,$1500,02/2006,2018,No
3228,778,Visa,Credit,08/2014,NO,1,$13700,06/2001,2005,No
539,778,Mastercard,Debit,09/2023,YES,2,$15895,01/2020,2020,No
1837,950,Visa,Credit,04/2020,YES,1,$3000,02/2020,2020,No
2562,1080,Mastercard,Debit,06/2021,YES,1,$1470,04/2008,2008,No
5844,1080,Visa,Credit,12/2023,YES,2,$5500,12/2005,2010,No
1838,1197,Visa,Debit,12/2021,YES,2,$4326,02/2020,2020,No
1839,1197,Visa,Credit,05/2023,YES,2,$13600,02/2020,2020,No
540,1197,Mastercard,Debit,01/2022,YES,1,$37002,01/2020,2020,No
4689,711,Visa,Debit,01/2020,YES,2,$9562,09/2008,2011,No
3995,1731,Mastercard,Debit,09/2020,YES,1,$18244,07/2012,2012,No
4888,1731,Visa,Debit (Prepaid),09/2023,YES,2,$81,09/2015,2015,No
34,1731,Amex,Credit,12/2022,YES,1,$13700,01/2003,2017,No
5930,1731,Mastercard,Credit,06/2020,YES,1,$6000,12/2008,2010,No
2797,1731,Mastercard,Debit,11/2024,YES,1,$16409,05/1998,2008,No
4616,1731,Visa,Debit,03/2022,YES,2,$15822,09/2006,2009,No
5810,451,Mastercard,Debit,09/2023,YES,2,$1447,12/2004,2010,No
3768,451,Mastercard,Credit,05/2020,YES,3,$6600,07/2006,2010,No
3786,1290,Visa,Credit,10/2009,YES,1,$15700,07/2006,2011,No
3629,1290,Mastercard,Debit,01/2021,YES,2,$26704,06/2018,2018,No
2530,1817,Mastercard,Debit,12/2024,YES,2,$43033,04/2007,2013,No
1444,56,Discover,Credit,02/2024,YES,1,$5800,02/2020,2020,No
805,56,Visa,Credit,07/2023,YES,1,$6900,01/2020,2020,No
4949,1383,Mastercard,Debit,02/2022,YES,1,$17432,10/2001,2014,No
3146,1915,Mastercard,Debit,12/2024,YES,1,$34453,05/2014,2014,No
4116,1915,Mastercard,Credit,04/2023,YES,1,$14800,08/2003,2018,No
5031,1915,Visa,Debit,02/2021,YES,1,$2603,10/2005,2012,No
2113,1915,Mastercard,Debit,10/2023,YES,2,$11568,03/2006,2008,No
3229,1882,Visa,Debit,01/2024,YES,1,$35943,06/2001,2009,No
2672,1882,Discover,Credit,01/2019,YES,1,$13600,04/2011,2011,No
5882,1882,Mastercard,Debit,03/2022,YES,2,$8671,12/2007,2009,No
3556,1467,Visa,Debit,12/2024,YES,1,$24498,06/2012,2012,No
5132,1791,Visa,Debit,09/2020,YES,1,$21751,10/2008,2008,No
2215,1791,Mastercard,Debit,11/2022,YES,3,$18021,03/2009,2009,No
4587,1791,Visa,Debit,01/2023,YES,2,$7830,09/2005,2010,No
2142,447,Mastercard,Debit,12/2021,YES,2,$17980,03/2007,2007,No
4617,447,Visa,Credit,01/2024,YES,2,$9000,09/2006,2008,No
5405,447,Mastercard,Debit,07/2012,YES,1,$16034,11/2004,2013,No
3692,447,Mastercard,Debit,12/2022,YES,2,$323,07/2003,2009,No
3865,447,Visa,Debit,06/2021,YES,1,$6611,07/2008,2008,No
4967,1640,Mastercard,Debit,06/2023,YES,1,$14231,10/2002,2010,No
5171,1640,Visa,Credit,01/2019,YES,1,$11400,10/2009,2009,No
1065,1640,Visa,Credit,10/2021,YES,2,$5900,02/2005,2009,No
4795,636,Visa,Debit,04/2022,YES,1,$3915,09/2010,2010,No
3420,636,Mastercard,Debit,08/2022,YES,2,$8882,06/2009,2015,No
4361,636,Mastercard,Debit,02/2020,YES,1,$1218,08/2011,2012,No
284,636,Visa,Debit,07/2020,YES,1,$12057,01/2011,2018,No
4169,782,Visa,Debit,01/2023,YES,2,$13435,08/2005,2008,No
3051,782,Mastercard,Debit,03/2024,NO,2,$13055,05/2010,2010,No
2216,782,Mastercard,Debit (Prepaid),10/2020,YES,2,$85,03/2009,2011,No
29,316,Visa,Credit,04/2021,YES,3,$1200,01/2002,2011,No
2038,316,Visa,Credit,01/2023,YES,2,$10500,03/2002,2010,No
4125,316,Amex,Credit,10/2021,YES,2,$9300,08/2004,2008,No
5857,316,Mastercard,Debit,06/2021,YES,1,$14056,12/2006,2008,No
1211,1192,Mastercard,Debit,10/2023,YES,1,$2001,02/2010,2018,No
541,787,Mastercard,Debit (Prepaid),11/2024,YES,1,$80,01/2020,2020,No
1561,787,Mastercard,Credit,02/2020,YES,1,$19500,02/2020,2020,No
1562,251,Mastercard,Debit,01/2022,YES,1,$14797,02/2020,2020,No
806,251,Visa,Debit,04/2021,YES,1,$14420,01/2020,2020,No
1563,1351,Mastercard,Credit,02/2020,YES,2,$13600,02/2020,2020,No
3769,490,Mastercard,Debit,09/2024,YES,2,$3013,07/2006,2006,No
5963,490,Mastercard,Debit,05/2024,YES,1,$22304,12/2009,2010,No
176,490,Visa,Debit,10/2021,YES,3,$30242,01/2008,2013,No
5133,490,Visa,Debit,07/2019,YES,1,$12948,10/2008,2008,No
1564,1935,Mastercard,Debit,10/2020,YES,1,$20695,02/2020,2020,No
542,1935,Mastercard,Debit,01/2020,YES,2,$23716,01/2020,2020,No
1840,1935,Visa,Debit,05/2020,YES,1,$17223,02/2020,2020,No
4601,387,Mastercard,Debit (Prepaid),11/2015,YES,2,$49,09/2006,2010,No
3103,869,Visa,Debit,04/2022,YES,2,$19792,05/2011,2011,No
3104,869,Visa,Debit (Prepaid),09/2024,YES,2,$76,05/2011,2011,No
4405,869,Mastercard,Debit,10/2023,YES,1,$19811,08/2013,2013,No
3517,869,Mastercard,Debit,11/2020,YES,2,$17602,06/2011,2011,No
5490,869,Mastercard,Debit (Prepaid),04/2021,YES,1,$96,11/2007,2011,No
1565,1865,Mastercard,Credit,01/2023,YES,2,$36900,02/2020,2020,No
1841,268,Visa,Debit,02/2020,YES,2,$14263,02/2020,2020,No
1566,268,Mastercard,Debit,02/2020,YES,2,$3013,02/2020,2020,No
543,268,Mastercard,Debit,12/2023,YES,2,$17789,01/2020,2020,No
6067,1124,Mastercard,Debit,03/2021,YES,1,$7184,12/2012,2012,No
5437,1124,Visa,Debit (Prepaid),05/2022,YES,1,$62,11/2005,2007,No
4130,1124,Mastercard,Credit,03/2023,YES,2,$8300,08/2004,2018,No
1245,721,Visa,Credit,04/2022,YES,1,$11900,02/2010,2014,No
3949,721,Visa,Credit,12/2018,NO,2,$2000,07/2010,2010,No
4426,721,Mastercard,Debit,09/2023,YES,2,$12827,08/2014,2014,No
2563,721,Mastercard,Credit,09/2010,YES,1,$10800,04/2008,2012,No
3361,721,Visa,Debit,06/2021,YES,1,$8400,06/2007,2008,No
4377,721,Visa,Credit,10/2011,YES,2,$6700,08/2011,2011,No
158,813,Mastercard,Debit,10/2021,YES,2,$13417,01/2008,2008,No
2587,152,Visa,Debit (Prepaid),10/2021,YES,2,$60,04/2008,2009,No
2848,152,Visa,Credit,03/2021,YES,1,$10300,05/2003,2016,No
1401,152,Amex,Credit,06/2021,YES,2,$4900,02/2020,2020,No
4272,1896,Visa,Debit,12/2015,YES,2,$9073,08/2008,2012,No
2944,1896,Visa,Debit,07/2023,YES,2,$19635,05/2007,2018,No
1124,1896,Visa,Debit,02/2020,YES,1,$21207,02/2007,2007,No
4974,1896,Visa,Credit,12/2023,YES,1,$14000,10/2002,2008,No
4529,1896,Discover,Credit,11/2012,NO,1,$14400,09/2003,2011,No
1567,1028,Mastercard,Debit (Prepaid),06/2020,YES,1,$72,02/2020,2020,No
139,1028,Visa,Credit,01/2021,YES,1,$24600,01/2007,2011,No
2878,1028,Mastercard,Debit,05/2022,YES,1,$43289,05/2005,2017,No
2564,1028,Mastercard,Debit,02/2024,YES,2,$16475,04/2008,2009,No
342,1028,Amex,Credit,10/2023,NO,2,$14600,01/2015,2015,No
544,922,Mastercard,Debit (Prepaid),01/2020,YES,2,$28,01/2020,2020,No
4770,549,Mastercard,Credit,12/2022,NO,1,$12600,09/2010,2012,No
98,549,Mastercard,Debit,01/2017,YES,2,$15416,01/2006,2014,No
4467,549,Amex,Credit,02/2020,YES,2,$7100,08/2018,2018,No
2588,549,Visa,Credit,05/2023,YES,2,$16200,04/2008,2013,No
5459,565,Mastercard,Debit,02/2020,YES,1,$17689,11/2006,2006,No
1314,565,Mastercard,Debit,11/2020,NO,1,$18090,02/2013,2013,No
4071,565,Visa,Debit,09/2024,NO,1,$16080,07/2018,2018,No
3175,565,Mastercard,Debit,08/2024,NO,1,$17599,05/2016,2016,No
5829,1980,Mastercard,Debit,11/2023,YES,2,$12224,12/2005,2006,No
545,1494,Mastercard,Debit,09/2024,YES,1,$8998,01/2020,2020,No
3579,1494,Mastercard,Debit,09/2024,YES,2,$10726,06/2014,2014,No
1842,1494,Visa,Credit,02/2020,YES,1,$6300,02/2020,2020,No
2340,1494,Discover,Credit,01/2020,YES,2,$4400,03/2015,2015,No
5830,1809,Mastercard,Debit,03/2020,YES,2,$18089,12/2005,2013,No
2114,1809,Mastercard,Debit,04/2020,YES,1,$10683,03/2006,2009,No
4026,1809,Visa,Credit,05/2021,YES,1,$14600,07/2014,2014,No
370,1809,Mastercard,Debit (Prepaid),01/2019,YES,1,$94,01/2018,2018,No
1338,1809,Mastercard,Debit,08/2024,YES,1,$27308,02/2014,2014,No
3866,1809,Visa,Credit,01/2022,YES,1,$17900,07/2008,2008,No
2981,637,Visa,Debit,12/2022,YES,1,$26410,05/2008,2011,No
3745,637,Visa,Credit,10/2011,YES,2,$28600,07/2005,2011,No
2115,637,Mastercard,Debit,10/2019,YES,2,$41057,03/2006,2010,No
3078,637,Visa,Debit,08/2012,YES,2,$3864,05/2010,2015,No
1402,1770,Amex,Credit,06/2022,YES,1,$8400,02/2020,2020,No
6054,1770,Visa,Debit,05/2022,YES,1,$5024,12/2011,2012,No
1843,1770,Visa,Debit,09/2023,YES,2,$10607,02/2020,2020,No
5264,1770,Visa,Credit,12/2017,YES,1,$0,10/2012,2012,No
4427,527,Mastercard,Credit,09/2015,YES,2,$10500,08/2014,2014,No
546,1139,Mastercard,Debit,12/2021,YES,2,$19185,01/2020,2020,No
177,1459,Visa,Credit,05/2020,NO,2,$7100,01/2008,2011,No
3147,1459,Mastercard,Credit,08/2014,YES,1,$4000,05/2014,2014,No
3383,1459,Mastercard,Debit,08/2023,NO,2,$12708,06/2008,2008,No
